district,price,surface,rooms_num,floor_no,building_floors_num,construction_status,market,build_year,transit_dur_m
1,605500.0,52.2,3.0,3.0,3.0,2,1,2009.0,53.483333333333334
13,1400000.0,51.68,2.0,1.0,5.0,2,1,2018.0,36.75
3,1925000.0,83.2,3.0,6.0,8.0,2,1,2005.0,42.583333333333336
6,479000.0,36.97,1.0,4.0,4.0,0,1,1954.0,40.8
15,1054000.0,55.5,2.0,2.0,4.0,0,1,1950.0,5.483333333333333
9,855000.0,69.68,3.0,0.0,4.0,2,1,2000.0,51.81666666666667
7,890000.0,35.5,2.0,4.0,5.0,2,1,1912.0,22.2
15,999000.0,41.43,1.0,6.0,8.0,2,1,2004.0,33.833333333333336
12,1430000.0,72.0,3.0,4.0,4.0,2,1,2009.0,58.85
10,1095000.0,66.6,3.0,2.0,3.0,2,1,1995.0,73.41666666666667
13,1875000.0,92.06,4.0,1.0,6.0,1,0,2026.0,36.583333333333336
1,827290.0,61.26,3.0,2.0,5.0,1,0,2026.0,54.56666666666667
3,729000.0,41.23,2.0,0.0,4.0,0,1,1953.0,50.85
5,580000.0,44.36,2.0,3.0,12.0,0,1,1963.0,22.65
14,1037633.0,56.32,3.0,3.0,7.0,1,0,2026.0,51.483333333333334
1,540000.0,40.22,2.0,2.0,2.0,2,1,2012.0,63.81666666666667
6,499000.0,36.0,2.0,2.0,2.0,2,1,1958.0,40.43333333333333
16,599000.0,27.5,1.0,0.0,1.0,2,1,1932.0,29.633333333333333
15,730000.0,36.7,1.0,2.0,5.0,0,1,1955.0,20.45
13,995000.0,56.49,2.0,9.0,11.0,2,1,2009.0,39.0
1,570000.0,43.0,2.0,3.0,4.0,0,1,2008.0,62.4
6,680000.0,56.0,3.0,3.0,4.0,0,1,1971.0,35.75
13,750000.0,43.0,2.0,5.0,6.0,0,1,2014.0,45.56666666666667
16,699000.0,41.0,3.0,0.0,11.0,2,1,1970.0,55.083333333333336
13,559999.0,37.3,2.0,1.0,4.0,2,1,1960.0,34.81666666666667
15,1150000.0,46.75,2.0,5.0,6.0,2,1,1914.0,29.55
13,730000.0,38.0,2.0,3.0,12.0,2,1,1970.0,39.95
16,979000.0,59.5,4.0,0.0,4.0,2,1,1970.0,51.0
11,1550000.0,86.0,3.0,3.0,3.0,2,1,2022.0,53.63333333333333
1,815000.0,54.03,3.0,0.0,2.0,2,1,2024.0,60.7
1,1060000.0,70.8,3.0,3.0,3.0,2,1,2011.0,72.91666666666667
1,645338.0,42.01,2.0,3.0,5.0,1,0,2026.0,54.56666666666667
3,740000.0,45.4,3.0,4.0,12.0,0,1,1980.0,50.85
6,499000.0,36.0,2.0,2.0,2.0,2,1,1958.0,40.43333333333333
2,815000.0,55.07,3.0,2.0,4.0,2,1,2008.0,53.483333333333334
10,728000.0,56.0,2.0,1.0,3.0,0,1,1993.0,55.61666666666667
14,1071000.0,63.6,3.0,2.0,7.0,1,0,2024.0,51.483333333333334
1,570000.0,44.88,2.0,2.0,4.0,2,1,2018.0,70.75
6,920000.0,76.45,4.0,3.0,4.0,2,1,1987.0,32.13333333333333
13,880000.0,41.55,2.0,0.0,7.0,2,1,2016.0,43.56666666666667
3,1040000.0,65.0,3.0,10.0,10.0,2,1,1968.0,54.25
8,672000.0,47.0,3.0,4.0,4.0,2,1,1971.0,34.983333333333334
3,749000.0,56.9,3.0,7.0,16.0,0,1,1974.0,38.13333333333333
1,799000.0,73.19,3.0,3.0,3.0,1,1,2003.0,63.78333333333333
1,757000.0,57.92,4.0,3.0,5.0,2,1,2023.0,52.516666666666666
7,970000.0,63.0,3.0,8.0,10.0,2,1,1970.0,22.8
6,672000.0,56.0,3.0,4.0,4.0,2,1,1973.0,32.21666666666667
3,949999.0,58.5,3.0,4.0,10.0,2,1,1973.0,47.35
4,1048000.0,58.43,3.0,2.0,4.0,2,1,1951.0,32.28333333333333
14,499999.0,37.5,2.0,0.0,9.0,0,1,1970.0,49.68333333333333
13,778000.0,39.2,2.0,7.0,15.0,2,1,1972.0,35.083333333333336
14,1599000.0,99.8,4.0,4.0,5.0,2,1,2019.0,52.1
4,455000.0,26.21,1.0,3.0,4.0,2,1,1963.0,41.266666666666666
15,1549549.0,46.27,2.0,7.0,14.0,2,1,2009.0,22.85
6,710000.0,48.0,2.0,6.0,10.0,2,1,1967.0,26.566666666666666
10,850000.0,47.34,3.0,3.0,3.0,2,1,2020.0,12.983333333333333
3,1495000.0,62.85,3.0,2.0,5.0,2,1,2016.0,60.81666666666667
13,699000.0,35.5,2.0,1.0,4.0,2,1,1958.0,31.15
14,980000.0,61.3,2.0,0.0,3.0,2,1,2006.0,53.5
15,915000.0,44.55,2.0,4.0,8.0,0,1,1962.0,20.4
7,1119000.0,75.02,3.0,2.0,3.0,2,1,2007.0,21.033333333333335
5,420000.0,19.47,1.0,2.0,4.0,2,1,1955.0,64.15
15,699000.0,27.0,2.0,7.0,10.0,2,1,1967.0,29.9
3,818235.0,44.81,2.0,1.0,9.0,1,0,2025.0,38.13333333333333
3,445000.0,23.2,1.0,0.0,11.0,2,1,1983.0,56.916666666666664
9,799000.0,43.1,2.0,1.0,5.0,2,1,2025.0,65.95
0,850000.0,62.9,3.0,6.0,7.0,2,1,1982.0,51.166666666666664
13,1770000.0,96.4,3.0,4.0,8.0,2,1,2008.0,38.68333333333333
4,1195000.0,59.9,3.0,4.0,11.0,2,1,2010.0,41.266666666666666
8,1129000.0,68.0,3.0,4.0,4.0,2,1,2015.0,36.733333333333334
10,1130000.0,55.22,3.0,2.0,6.0,2,1,2019.0,70.43333333333334
1,948000.0,66.0,2.0,0.0,4.0,2,1,2010.0,51.416666666666664
3,850000.0,64.8,3.0,10.0,10.0,2,1,1975.0,53.983333333333334
16,649000.0,34.01,1.0,2.0,3.0,2,1,1948.0,35.9
6,1125000.0,64.05,3.0,4.0,6.0,2,1,2023.0,40.85
10,1765000.0,93.0,4.0,2.0,5.0,2,1,2001.0,51.9
3,968462.14,51.03,2.0,1.0,7.0,1,0,2026.0,55.28333333333333
14,1399000.0,100.21,5.0,2.0,6.0,1,0,2025.0,48.38333333333333
9,898000.0,56.16,2.0,5.0,6.0,2,1,2018.0,68.95
0,879000.0,61.77,2.0,2.0,7.0,2,1,1997.0,27.516666666666666
1,699000.0,52.5,2.0,2.0,2.0,2,1,2007.0,46.05
15,1229999.0,59.97,2.0,0.0,3.0,2,1,1927.0,39.2
13,1440000.0,72.54,3.0,4.0,7.0,2,1,2016.0,46.63333333333333
0,729000.0,48.85,3.0,7.0,10.0,0,1,1975.0,46.15
13,599000.0,46.14,2.0,1.0,12.0,2,1,1978.0,34.016666666666666
1,783652.0,73.57,3.0,0.0,3.0,1,0,2025.0,42.483333333333334
1,630000.0,36.93,2.0,1.0,3.0,2,1,2024.0,41.733333333333334
13,798000.0,55.36,3.0,3.0,3.0,1,1,1952.0,34.53333333333333
3,890000.0,55.4,2.0,4.0,4.0,2,1,2001.0,57.03333333333333
8,851000.0,46.0,2.0,0.0,6.0,1,1,2016.0,31.783333333333335
4,480000.0,30.5,1.0,0.0,2.0,0,1,1937.0,45.11666666666667
8,819000.0,56.8,3.0,3.0,4.0,2,1,2007.0,25.483333333333334
13,529000.0,27.1,1.0,2.0,10.0,2,1,1969.0,28.716666666666665
3,640000.0,37.2,2.0,6.0,10.0,2,1,1970.0,56.733333333333334
1,1087000.0,60.44,3.0,1.0,1.0,2,1,2012.0,47.15
1,528715.0,43.02,2.0,1.0,2.0,1,0,2025.0,59.88333333333333
2,799000.0,65.0,4.0,4.0,4.0,2,1,1967.0,35.11666666666667
15,499000.0,19.0,1.0,4.0,6.0,2,1,1955.0,24.183333333333334
15,1077000.0,47.0,2.0,2.0,6.0,2,1,1960.0,24.183333333333334
7,919000.0,63.42,2.0,2.0,4.0,2,1,1928.0,22.8
13,590000.0,41.4,2.0,0.0,7.0,0,1,1968.0,230.76666666666668
4,949000.0,67.0,4.0,3.0,6.0,1,0,2025.0,48.38333333333333
13,1070000.0,40.0,2.0,4.0,5.0,2,1,1910.0,32.38333333333333
5,550000.0,33.24,2.0,2.0,4.0,2,1,1965.0,33.28333333333333
13,1320000.0,70.6,3.0,2.0,11.0,2,1,2008.0,38.68333333333333
7,584000.0,27.0,1.0,1.0,4.0,2,1,2025.0,43.75
14,799000.0,48.21,2.0,1.0,5.0,2,1,2014.0,69.28333333333333
12,1325000.0,71.7,3.0,1.0,4.0,2,1,2006.0,52.38333333333333
9,1590000.0,96.35,3.0,3.0,7.0,2,1,2009.0,53.11666666666667
3,1797500.0,71.9,2.0,2.0,10.0,2,1,2008.0,50.85
13,1685000.0,66.0,2.0,8.0,8.0,2,1,2020.0,32.38333333333333
13,1039000.0,51.52,2.0,5.0,6.0,2,1,2021.0,35.35
13,590000.0,41.4,2.0,0.0,7.0,0,1,1968.0,230.76666666666668
1,698500.0,47.09,3.0,2.0,2.0,2,0,2025.0,62.31666666666667
7,939000.0,55.8,3.0,1.0,3.0,2,1,2008.0,21.033333333333335
3,1065000.0,50.0,2.0,10.0,12.0,2,1,2017.0,50.85
16,950000.0,49.0,2.0,2.0,3.0,2,1,1932.0,28.283333333333335
7,625858.0,45.72,2.0,1.0,7.0,1,0,2025.0,41.56666666666667
4,523000.0,28.3,1.0,2.0,11.0,2,1,1970.0,47.083333333333336
0,800000.0,64.3,3.0,1.0,11.0,2,1,1978.0,54.53333333333333
15,1200000.0,55.0,2.0,6.0,6.0,2,1,1911.0,23.916666666666668
13,680000.0,38.0,1.0,3.0,18.0,2,1,2008.0,46.7
13,835000.0,37.05,2.0,4.0,6.0,1,0,2026.0,41.88333333333333
15,960000.0,44.0,1.0,2.0,2.0,2,1,1950.0,31.966666666666665
0,740000.0,39.4,2.0,4.0,4.0,2,1,2015.0,56.56666666666667
9,460000.0,27.94,1.0,1.0,7.0,2,1,2003.0,53.11666666666667
13,765000.0,42.5,2.0,1.0,7.0,2,1,1958.0,38.53333333333333
4,600000.0,41.3,2.0,3.0,10.0,0,1,1978.0,30.55
13,1701000.0,41.47,2.0,3.0,8.0,1,0,2026.0,34.4
9,680000.0,38.0,2.0,2.0,4.0,2,1,2003.0,46.46666666666667
1,730000.0,46.74,3.0,3.0,3.0,2,1,2013.0,63.81666666666667
16,749000.0,47.55,2.0,9.0,17.0,2,1,1968.0,34.2
0,739000.0,50.8,2.0,8.0,12.0,1,1,1974.0,54.53333333333333
6,1529000.0,68.0,2.0,5.0,13.0,2,1,2012.0,25.05
8,609000.0,49.0,3.0,4.0,10.0,2,1,1972.0,34.28333333333333
4,621000.0,39.55,2.0,5.0,6.0,2,1,1961.0,30.666666666666668
15,719000.0,24.6,1.0,2.0,5.0,2,1,1957.0,19.866666666666667
15,1950000.0,84.4,3.0,0.0,4.0,2,1,1938.0,5.483333333333333
3,1150000.0,54.0,3.0,2.0,5.0,2,1,1958.0,40.71666666666667
15,920000.0,36.4,2.0,6.0,6.0,2,1,1961.0,21.3
3,699328.0,31.15,1.0,4.0,9.0,1,0,2025.0,37.416666666666664
8,600000.0,46.4,2.0,2.0,10.0,2,1,1977.0,36.18333333333333
3,999000.0,60.7,3.0,7.0,9.0,2,1,2008.0,56.0
9,1060000.0,60.65,3.0,5.0,6.0,2,1,2023.0,67.2
15,790000.0,35.75,2.0,1.0,10.0,2,1,1964.0,18.35
15,865000.0,36.0,2.0,6.0,7.0,2,1,1958.0,29.95
2,540000.0,37.0,2.0,10.0,10.0,0,1,1966.0,57.55
3,620000.0,42.0,2.0,2.0,10.0,2,1,1963.0,56.36666666666667
12,1499000.0,68.0,3.0,3.0,3.0,2,1,2018.0,70.51666666666667
3,715000.0,42.1,2.0,10.0,10.0,0,1,1970.0,51.733333333333334
7,795000.0,45.0,2.0,1.0,13.0,2,1,2013.0,31.433333333333334
15,1732000.0,82.52,4.0,4.0,5.0,2,1,1952.0,26.9
12,1650000.0,80.0,3.0,2.0,3.0,2,1,2012.0,65.33333333333333
9,1340000.0,77.78,4.0,5.0,6.0,2,1,2025.0,53.1
1,546938.0,35.06,2.0,2.0,2.0,2,0,2025.0,51.416666666666664
10,1005000.0,58.8,2.0,5.0,8.0,2,1,2008.0,74.98333333333333
1,474564.0,34.69,2.0,2.0,2.0,2,0,2025.0,60.7
7,955962.0,50.58,1.0,0.0,6.0,1,0,2025.0,19.233333333333334
14,1764364.0,72.31,3.0,5.0,5.0,1,0,2026.0,46.21666666666667
4,600000.0,42.0,2.0,3.0,10.0,2,1,1978.0,44.43333333333333
14,956853.0,56.05,3.0,1.0,7.0,1,0,2026.0,51.483333333333334
13,787000.0,38.63,2.0,1.0,6.0,1,0,2026.0,41.88333333333333
7,839360.0,39.04,2.0,4.0,5.0,1,0,2027.0,17.5
14,1225000.0,81.0,4.0,2.0,4.0,2,1,2005.0,48.68333333333333
5,949000.0,57.0,2.0,0.0,10.0,2,1,1965.0,32.35
13,1556000.0,34.57,2.0,7.0,8.0,1,0,2026.0,34.4
13,1370000.0,58.16,3.0,5.0,6.0,1,0,2026.0,36.583333333333336
12,995000.0,52.23,2.0,3.0,4.0,2,1,2015.0,78.16666666666667
10,760000.0,62.0,3.0,0.0,1.0,1,0,2024.0,78.56666666666666
12,964074.0,45.3,2.0,3.0,4.0,1,0,2025.0,73.63333333333334
9,828086.0,60.92,3.0,1.0,7.0,1,0,2025.0,67.2
1,702782.0,55.94,3.0,2.0,2.0,1,0,2026.0,48.35
7,820394.0,39.99,2.0,1.0,8.0,1,0,2025.0,22.25
12,840000.0,43.38,2.0,3.0,3.0,2,1,2016.0,65.33333333333333
15,1699000.0,85.34,4.0,2.0,6.0,2,1,2000.0,61.96666666666667
3,760504.0,34.49,2.0,2.0,5.0,1,0,2025.0,53.016666666666666
3,618000.0,36.6,2.0,2.0,3.0,0,1,1950.0,50.85
14,1050000.0,99.6,5.0,4.0,5.0,0,1,1996.0,46.81666666666667
5,949000.0,57.0,2.0,0.0,10.0,2,1,1965.0,32.35
13,1019000.0,54.8,3.0,3.0,6.0,2,1,2014.0,45.583333333333336
4,495000.0,23.47,1.0,6.0,10.0,2,1,1974.0,44.63333333333333
12,1580000.0,60.98,3.0,2.0,4.0,2,1,2024.0,71.53333333333333
9,750000.0,39.6,2.0,7.0,7.0,2,1,2025.0,67.2
14,1070044.0,70.63,3.0,5.0,6.0,1,0,2025.0,41.11666666666667
2,935000.0,71.8,3.0,5.0,10.0,2,1,1986.0,37.016666666666666
2,650000.0,45.6,2.0,8.0,10.0,0,1,1976.0,40.43333333333333
5,779000.0,38.0,2.0,4.0,10.0,2,1,1971.0,26.35
13,1910000.0,75.7,3.0,10.0,15.0,2,1,2003.0,34.4
15,899000.0,45.81,2.0,6.0,10.0,0,1,1964.0,18.35
15,999000.0,48.0,3.0,4.0,12.0,2,1,1974.0,26.3
9,750000.0,39.6,2.0,7.0,7.0,2,1,2025.0,67.2
13,849000.0,48.45,2.0,2.0,9.0,2,1,1962.0,30.65
4,1139000.0,45.64,2.0,4.0,7.0,2,1,2020.0,39.13333333333333
5,1199000.0,84.0,3.0,4.0,11.0,2,1,2004.0,54.86666666666667
13,520000.0,26.4,1.0,0.0,9.0,0,1,1976.0,30.65
15,939000.0,55.9,2.0,3.0,4.0,2,1,1958.0,28.966666666666665
10,579000.0,36.3,2.0,5.0,12.0,0,1,1968.0,51.9
9,679000.0,47.0,2.0,2.0,5.0,2,1,2014.0,60.38333333333333
0,629700.0,53.3,3.0,3.0,3.0,0,1,1979.0,47.13333333333333
0,715000.0,47.7,2.0,10.0,11.0,2,1,1979.0,57.31666666666667
0,625000.0,46.0,2.0,10.0,13.0,0,1,1981.0,42.61666666666667
2,620000.0,42.0,2.0,8.0,10.0,1,1,1987.0,41.8
14,1147021.0,78.11,4.0,1.0,6.0,1,0,2026.0,52.1
14,882517.0,57.87,3.0,1.0,6.0,1,0,2026.0,52.1
15,1399000.0,92.0,3.0,3.0,3.0,0,1,1932.0,24.183333333333334
4,1570800.0,57.0,3.0,1.0,4.0,2,1,1930.0,41.266666666666666
9,590000.0,39.0,2.0,9.0,11.0,2,1,1974.0,59.38333333333333
16,1449999.0,68.0,3.0,4.0,8.0,2,1,2014.0,30.566666666666666
10,1070000.0,47.0,2.0,4.0,5.0,2,1,2019.0,70.43333333333334
11,766612.0,58.52,3.0,2.0,3.0,1,0,2026.0,61.266666666666666
16,1700000.0,59.23,3.0,3.0,6.0,2,1,2017.0,50.06666666666667
15,549000.0,24.97,1.0,8.0,8.0,0,1,1965.0,28.0
16,849000.0,45.0,2.0,1.0,3.0,2,1,1958.0,29.083333333333332
9,749000.0,49.2,2.0,0.0,4.0,2,1,2000.0,28.1
15,730000.0,46.0,3.0,8.0,9.0,0,1,1966.0,12.333333333333334
3,1750000.0,78.7,3.0,1.0,4.0,2,1,2005.0,48.93333333333333
1,965000.0,68.7,3.0,1.0,4.0,2,1,2015.0,58.45
14,1147021.0,78.11,4.0,1.0,6.0,1,0,2026.0,52.1
4,580000.0,36.25,2.0,7.0,10.0,2,1,1967.0,42.03333333333333
11,1390000.0,91.4,4.0,0.0,2.0,2,1,2015.0,42.25
3,829000.0,54.39,3.0,2.0,10.0,1,1,1970.0,51.65
3,1150000.0,50.0,2.0,1.0,3.0,2,1,1954.0,47.96666666666667
11,889000.0,69.0,3.0,1.0,3.0,2,1,2008.0,52.86666666666667
10,908550.0,40.38,2.0,1.0,3.0,2,1,2024.0,56.03333333333333
4,625000.0,42.59,2.0,4.0,4.0,2,1,1969.0,45.11666666666667
6,1200000.0,65.0,4.0,1.0,7.0,2,1,2018.0,29.6
10,1190000.0,63.73,3.0,1.0,4.0,2,1,2017.0,69.03333333333333
12,950000.0,42.5,2.0,3.0,4.0,2,1,2008.0,79.11666666666666
15,730000.0,46.0,3.0,8.0,9.0,0,1,1966.0,12.333333333333334
6,696000.0,44.0,2.0,1.0,2.0,2,1,1960.0,32.8
2,806520.0,36.66,1.0,4.0,8.0,1,0,2025.0,58.68333333333333
2,690882.0,30.57,1.0,2.0,5.0,1,0,2027.0,50.96666666666667
8,685000.0,42.0,2.0,3.0,3.0,2,1,2003.0,44.85
15,1099000.0,57.6,3.0,1.0,4.0,2,1,1946.0,48.96666666666667
13,1280000.0,58.7,3.0,3.0,7.0,2,1,2017.0,43.666666666666664
0,749000.0,52.3,2.0,10.0,11.0,2,1,1980.0,52.53333333333333
16,579000.0,34.0,1.0,4.0,4.0,2,1,1960.0,41.8
14,799000.0,41.04,2.0,3.0,4.0,2,1,2019.0,52.81666666666667
3,760000.0,48.1,2.0,3.0,10.0,2,1,1970.0,54.18333333333333
6,950000.0,56.6,3.0,5.0,7.0,2,1,2013.0,31.433333333333334
13,799000.0,34.5,2.0,0.0,4.0,2,1,1922.0,27.516666666666666
0,1799000.0,73.38,3.0,1.0,3.0,2,1,2018.0,53.15
1,597000.0,49.0,2.0,2.0,7.0,2,1,2003.0,70.75
8,1350000.0,87.77,4.0,3.0,3.0,2,1,2018.0,25.716666666666665
1,617540.0,56.14,3.0,2.0,3.0,2,0,2025.0,60.7
1,549000.0,44.6,2.0,3.0,3.0,2,1,2004.0,61.71666666666667
13,1199999.0,50.0,2.0,5.0,5.0,1,1,1914.0,27.3
2,806520.0,36.66,1.0,4.0,8.0,1,0,2025.0,58.68333333333333
8,635000.0,37.5,2.0,0.0,4.0,2,1,1972.0,46.55
3,497000.0,23.5,1.0,1.0,4.0,2,1,1965.0,50.85
11,699000.0,100.0,6.0,1.0,2.0,1,0,2025.0,45.71666666666667
14,899000.0,55.54,3.0,4.0,5.0,1,1,2023.0,39.333333333333336
2,660000.0,36.7,2.0,2.0,3.0,2,1,1962.0,39.18333333333333
2,525000.0,34.4,2.0,3.0,10.0,2,1,1968.0,46.36666666666667
14,1090000.0,69.73,4.0,0.0,4.0,2,1,2004.0,53.483333333333334
13,480000.0,24.7,1.0,7.0,10.0,0,1,1970.0,32.38333333333333
9,849000.0,58.8,3.0,3.0,6.0,2,1,2011.0,59.38333333333333
0,1400000.0,87.21,3.0,3.0,4.0,2,1,2009.0,37.2
15,630000.0,34.0,1.0,5.0,6.0,0,1,1956.0,24.183333333333334
15,990000.0,25.55,1.0,2.0,5.0,2,1,2023.0,23.05
9,593500.0,33.0,2.0,1.0,7.0,2,1,2001.0,54.43333333333333
3,620000.0,48.14,2.0,1.0,3.0,2,1,1939.0,57.733333333333334
9,1400000.0,84.41,4.0,1.0,6.0,2,1,2008.0,53.11666666666667
10,939000.0,53.4,3.0,0.0,4.0,2,1,1970.0,55.28333333333333
12,854000.0,48.0,2.0,0.0,2.0,2,1,2025.0,68.61666666666666
12,1300000.0,70.84,3.0,0.0,4.0,1,1,2024.0,73.73333333333333
14,1299000.0,67.0,3.0,2.0,2.0,2,1,2023.0,56.63333333333333
14,1079000.0,53.1,2.0,1.0,2.0,2,1,2023.0,56.63333333333333
1,1144000.0,71.5,3.0,1.0,3.0,2,0,2024.0,41.733333333333334
3,698000.0,39.0,2.0,2.0,4.0,0,1,1954.0,44.1
1,799000.0,54.2,3.0,3.0,5.0,2,1,2019.0,60.7
12,820000.0,44.25,2.0,3.0,4.0,1,1,2025.0,73.75
3,600000.0,39.02,2.0,6.0,6.0,1,1,2025.0,69.38333333333334
12,960000.0,41.0,2.0,1.0,3.0,2,1,2023.0,60.333333333333336
0,930000.0,62.0,4.0,3.0,8.0,2,1,1978.0,37.2
15,995000.0,41.34,2.0,3.0,4.0,0,1,1935.0,24.116666666666667
15,1800000.0,85.87,4.0,0.0,6.0,2,1,1910.0,27.816666666666666
3,687900.0,43.0,2.0,0.0,4.0,2,1,1955.0,52.86666666666667
10,650000.0,36.0,2.0,2.0,2.0,1,1,2025.0,66.55
3,665000.0,42.95,2.0,6.0,6.0,1,1,2025.0,69.38333333333334
1,880000.0,59.5,3.0,7.0,7.0,2,1,2016.0,66.33333333333333
6,670000.0,39.81,2.0,3.0,4.0,1,1,2025.0,39.4
6,640000.0,38.04,2.0,3.0,4.0,1,1,2025.0,40.85
6,1090000.0,74.89,3.0,0.0,4.0,1,1,2025.0,42.233333333333334
0,1650000.0,82.99,4.0,0.0,3.0,2,1,2017.0,47.1
15,890000.0,41.6,2.0,6.0,7.0,2,1,1963.0,32.43333333333333
9,875000.0,63.83,3.0,3.0,7.0,1,1,2024.0,67.58333333333333
3,650700.0,48.2,3.0,2.0,10.0,0,1,1969.0,56.11666666666667
6,1290000.0,69.8,3.0,1.0,4.0,2,1,2017.0,37.416666666666664
15,699000.0,32.5,1.0,3.0,3.0,2,1,1953.0,22.533333333333335
15,799000.0,37.5,2.0,4.0,5.0,0,1,1958.0,31.066666666666666
15,1150000.0,52.6,2.0,0.0,5.0,0,1,1910.0,24.183333333333334
4,590000.0,33.0,1.0,1.0,5.0,2,1,1965.0,32.7
5,1699000.0,86.06,2.0,4.0,5.0,2,1,2019.0,18.55
4,559000.0,41.6,2.0,5.0,10.0,0,1,1971.0,45.483333333333334
5,675000.0,44.4,2.0,4.0,4.0,2,1,1937.0,27.916666666666668
1,629000.0,44.4,2.0,7.0,8.0,2,1,2003.0,70.75
12,1490000.0,77.07,3.0,3.0,3.0,2,1,2010.0,64.23333333333333
3,799000.0,53.31,3.0,9.0,10.0,0,1,1975.0,55.016666666666666
7,356000.0,21.96,1.0,4.0,4.0,0,1,1957.0,19.116666666666667
3,599000.0,34.7,1.0,6.0,10.0,2,1,1975.0,56.55
6,1090000.0,74.89,3.0,0.0,4.0,1,1,2025.0,42.233333333333334
6,545000.0,33.4,2.0,1.0,12.0,2,1,1980.0,36.416666666666664
10,1070000.0,47.0,2.0,4.0,5.0,2,1,2019.0,70.43333333333334
15,909000.0,54.0,2.0,4.0,6.0,0,1,1955.0,34.483333333333334
10,908550.0,40.38,2.0,1.0,3.0,2,1,2024.0,56.03333333333333
1,680000.0,30.0,1.0,0.0,3.0,2,1,2021.0,68.76666666666667
9,593500.0,33.0,2.0,1.0,7.0,2,1,2001.0,58.86666666666667
0,930000.0,62.0,4.0,3.0,8.0,2,1,1978.0,42.7
7,1037000.0,47.51,2.0,1.0,7.0,1,0,2025.0,22.8
3,1750000.0,94.0,4.0,10.0,14.0,2,1,2011.0,53.5
8,1399000.0,84.0,3.0,1.0,3.0,2,1,2020.0,25.716666666666665
6,529000.0,34.0,2.0,1.0,6.0,0,1,1973.0,21.033333333333335
3,1190000.0,32.58,2.0,0.0,1.0,2,1,2018.0,54.95
6,855000.0,71.0,3.0,2.0,4.0,0,1,1973.0,29.666666666666668
4,559000.0,41.6,2.0,5.0,10.0,0,1,1971.0,40.06666666666667
6,619000.0,37.0,2.0,6.0,6.0,2,1,1970.0,29.666666666666668
1,411991.0,26.58,1.0,1.0,2.0,1,0,2025.0,60.7
3,540000.0,29.44,2.0,1.0,11.0,2,1,1974.0,54.95
2,1056000.0,48.0,2.0,1.0,3.0,2,1,1954.0,37.96666666666667
1,452731.0,34.69,2.0,1.0,2.0,1,0,2025.0,60.7
11,1030000.0,69.4,3.0,0.0,1.0,1,0,2025.0,52.18333333333333
13,939900.0,50.9,2.0,5.0,10.0,2,1,1980.0,37.233333333333334
3,1390000.0,68.0,3.0,5.0,6.0,2,1,2016.0,54.95
14,745000.0,39.0,2.0,1.0,4.0,2,1,2014.0,50.25
16,893845.0,34.0,2.0,5.0,5.0,2,1,2017.0,26.45
15,1011360.0,51.6,2.0,4.0,7.0,0,1,1950.0,13.116666666666667
14,499000.0,27.58,2.0,3.0,3.0,1,0,2025.0,50.25
13,750000.0,47.0,2.0,6.0,10.0,2,1,1970.0,29.15
2,1056000.0,48.0,2.0,1.0,3.0,2,1,1954.0,33.6
14,419000.0,31.0,1.0,3.0,3.0,2,1,2001.0,50.25
11,799000.0,67.0,3.0,2.0,2.0,1,1,2025.0,40.2
9,699000.0,45.8,2.0,6.0,6.0,2,1,2005.0,27.05
7,845635.0,45.71,2.0,0.0,6.0,1,0,2025.0,32.233333333333334
6,652200.0,31.66,1.0,3.0,6.0,2,1,2021.0,26.383333333333333
13,955000.0,51.2,2.0,2.0,3.0,2,1,1949.0,29.15
13,750000.0,37.5,2.0,9.0,10.0,0,1,1975.0,15.333333333333334
7,955000.0,56.09,2.0,1.0,6.0,2,1,2020.0,23.366666666666667
3,570000.0,32.0,1.0,2.0,3.0,2,1,1961.0,28.716666666666665
3,1391000.0,63.21,3.0,1.0,7.0,2,1,2017.0,28.716666666666665
3,720000.0,31.58,1.0,2.0,5.0,2,1,2010.0,28.716666666666665
4,750000.0,50.0,2.0,0.0,4.0,2,1,2022.0,30.833333333333332
1,899000.0,65.4,4.0,1.0,3.0,2,1,2019.0,58.483333333333334
6,1179000.0,72.3,4.0,2.0,13.0,2,1,2012.0,26.383333333333333
14,960000.0,55.0,3.0,2.0,4.0,2,1,2017.0,50.25
1,512248.0,38.65,2.0,1.0,2.0,1,0,2026.0,58.483333333333334
0,749000.0,52.0,2.0,1.0,9.0,0,1,1978.0,33.96666666666667
13,800000.0,46.0,2.0,0.0,4.0,2,1,1951.0,21.2
15,1259000.0,54.0,2.0,0.0,3.0,2,1,1936.0,12.4
15,749000.0,30.0,1.0,1.0,6.0,2,1,2002.0,19.316666666666666
11,545648.0,40.72,2.0,1.0,3.0,1,0,2026.0,40.2
3,769000.0,38.0,2.0,1.0,7.0,2,1,1964.0,19.333333333333332
1,940000.0,72.3,3.0,0.0,3.0,2,1,2009.0,58.483333333333334
12,1280000.0,67.76,2.0,2.0,4.0,2,1,2009.0,62.65
3,1700000.0,92.0,3.0,1.0,4.0,2,1,2007.0,31.983333333333334
2,639000.0,39.0,2.0,7.0,10.0,2,1,1979.0,33.6
10,899000.0,48.88,2.0,3.0,6.0,2,1,2015.0,39.65
13,680000.0,42.68,2.0,1.0,3.0,0,1,1953.0,21.183333333333334
0,699000.0,47.0,2.0,8.0,10.0,2,1,1980.0,33.96666666666667
